"","ENSG00000000003","ENSG00000000005","ENSG00000000419","ENSG00000000457","ENSG00000000460","ENSG00000000938","ENSG00000000971","ENSG00000001036","ENSG00000001084","ENSG00000001167","ENSG00000001460","ENSG00000001461","ENSG00000001497","ENSG00000001561","ENSG00000001617","ENSG00000001626","ENSG00000001629","ENSG00000001631","ENSG00000002016","ENSG00000002330","ENSG00000002549","ENSG00000002586","ENSG00000002587","ENSG00000002726","ENSG00000002745","ENSG00000002746","ENSG00000002822","ENSG00000002834","ENSG00000002919","ENSG00000002933","ENSG00000003056","ENSG00000003096","ENSG00000003137","ENSG00000003147","ENSG00000003249","ENSG00000003393","ENSG00000003400","ENSG00000003402","ENSG00000003436","ENSG00000003509","ENSG00000003756","ENSG00000003987","ENSG00000003989","ENSG00000004059","ENSG00000004139","ENSG00000004142","ENSG00000004399","ENSG00000004455","ENSG00000004468","ENSG00000004478"
"NCIH810",3.83141695064208,2.5081181272258,9.53208913394332,4.65880537288876,3.88783414111164,3.26723908280358,3.27105936900884,7.14677840073092,7.14340264784108,4.356266383726,4.25520528016519,7.72989456203898,3.63041812867494,5.4575853189562,4.01766596007563,2.99807331188717,8.76805384228069,4.17401007211689,3.79142066582971,6.90598863463951,5.51580144433238,12.0483652630264,4.55092797166712,3.08878671095757,2.82235234210159,2.76254076038321,9.82659444036308,5.21175790278268,4.83299681558239,7.94827500372137,8.58285417042527,4.43407817383054,3.38393483838506,9.42024414335538,4.16400316977553,3.87675394225073,2.85886934611708,5.4496564899955,3.37499435684811,6.12472143980402,8.06768846520631,4.75150244498916,7.2075642130129,8.65121535588564,5.51132158516911,7.21641750070619,6.38944245475106,6.75528246884307,2.75568144188164,6.3269919652631
"SNU1",6.51440607173144,2.65689827277791,10.5240067505525,4.21210481412696,3.42621574824222,3.39550131216351,9.76000194210716,8.90100322618276,4.94123672805698,5.89109196532235,3.21209988647707,6.0684760722709,3.91154060438892,6.23004347200907,4.17947696457383,3.20773986744559,8.1290539777497,4.18739946023268,3.80559836678865,6.44268293899047,6.0782540293568,8.53564359399504,3.01548459650254,3.18431806074308,3.01162790870452,2.79728345682702,4.57003050079704,4.10295877253372,4.62782578567373,3.27654987000045,8.53580549463445,3.53738497203192,3.20410645497745,3.31746695429449,3.40471478306609,4.39937876981506,3.62730855152077,4.68246306572829,3.47815109624983,6.18229814986685,8.90198481403769,3.54321510240851,3.15864240500426,7.92240851096686,3.32151770574059,7.40296618812774,4.14242737078234,6.76288037666863,3.07108599235892,5.08308915751415
"NUGC3",8.45455479585637,2.7993993771888,10.3427185626306,4.26317111599264,4.53611527827713,3.35193186087058,3.23544568269752,7.40845879486028,5.43842410607998,5.44378999534548,3.50367838522665,5.92339008879806,4.30822903107274,6.48797233979286,4.13031261667329,2.89728162617361,8.52178145834242,4.28557559467962,3.30054872349739,7.47059503639272,5.5443222408464,8.53117082565269,7.33564019338239,3.25122353234961,2.99960568703744,2.79521014801007,6.47387152105324,4.66892951583404,4.41145329783021,3.2501775204073,8.48848075141498,3.41964161511311,3.49525282212408,6.48287940121442,3.89236522984121,4.22781041421639,3.30912978077065,6.94559152105376,7.27102275949896,5.13207660756561,7.8404729880351,3.52256096993201,5.31364549531887,8.69927775570589,3.25763863704422,7.10132878155485,3.15701609157754,5.75914334394181,3.52305670647453,4.12445338763703
"SJNB7",9.1924489241042,2.79693247012647,10.2118716096645,4.38080798521998,3.58308269609732,3.15272557022576,3.53509959367848,7.78848273184825,6.70228101990174,6.10677169390411,3.5299714609686,6.20935598054078,4.63621160935019,5.70208262217546,5.0528473677575,3.10996833654612,7.54113755092756,4.43533381433509,3.51253924875489,7.72079396745726,5.8718684780133,8.33325613403712,2.99365106916065,3.14167555592956,2.98251907707139,2.94780860939907,5.81931792113058,4.25383113718309,4.58370015075182,3.31484428964433,8.57704475291365,5.1847185853115,3.04231064530855,6.01820988675407,3.87165376617857,3.81449340798469,2.98090418704123,3.34321577678365,6.32946504656567,5.99754281667249,8.42007376670799,3.84915988903864,6.954858399137,9.04151262534963,4.09668430749755,7.41379234833982,3.38956551879484,6.93592947761506,2.8435996659214,4.71959001241661
"NCIH1666",8.54150276062771,2.95881057979978,10.383683952639,4.38574365192154,3.71895228430855,4.0528389242813,5.45968632318173,8.12636481376608,5.88060081621096,4.9440416623845,3.12369212632508,5.98565128671698,4.48320268756705,4.07621213832065,4.38893604966437,3.21181620533627,8.28113521410916,4.02164817278295,3.4200114935533,6.88230442293769,6.94404559254217,8.05780414146875,4.36364693829485,3.53944579829144,3.02531434738962,2.75183057158307,4.49816358057306,4.80822798242138,4.78320432401825,3.16117516728082,8.55633797595065,3.8462277442921,3.12530611490173,7.12797544018625,3.72446020869519,3.4365608450793,3.07906672385153,5.70825197737888,11.7705945739554,5.89334533803846,7.84004202828338,3.5898287736387,5.88512197686515,8.79177417010608,3.34816191334219,7.35034021441035,4.41375479621912,6.58461602189691,3.28033363510611,4.48544534832343
"SW1710",7.49438730017853,2.82932551882491,10.2073788764141,3.87302235209949,3.78827748643096,3.23988713455009,6.21033431913785,7.94916715413792,5.36460574843638,5.42219844726734,3.81687937188086,7.21509737008572,3.89693168909112,4.3047824917953,4.85841030409063,3.12738208223638,8.86006360529683,4.09905225684937,3.4078982775874,6.76639661071198,6.00096901110273,8.4282186604338,3.88972608819371,3.33146653802843,2.84983657066719,3.10587136122766,4.42362022203968,4.73662260299065,4.61476112972801,3.11711002938792,8.38133245306689,5.49181033350474,2.89202975227732,4.41608204782127,3.48648167119906,3.91329725649158,2.96054467133352,6.16871444001824,9.55582556527345,6.24012129984055,8.24547733038396,3.43298972054957,3.1949664756358,9.13374736791095,3.17397115385969,6.94850548152216,4.29618337062658,6.46557411689672,3.16110182874328,4.03105833240265
"NCIH1650",8.19507328820593,2.79419212535096,10.5649582539476,4.48149327620454,3.60363549877896,3.10512866527187,3.9121428302787,7.88045519996064,5.28300629446457,5.09465220180965,3.46083025067,7.05109588420291,3.47158995383585,4.60792990362549,4.49863166085988,2.99250254285152,8.65841068399823,4.06976806189226,3.56625838337894,6.55678555595576,6.76737550194657,8.7505926988093,3.48271383269905,3.23166656969702,2.76340345622307,2.8014934158156,5.09420216867223,4.81408388085788,4.58532984438976,3.06878160912983,8.73049767258459,3.64743219313397,3.70873970666953,6.01990386500099,3.70262452433596,3.74331519759629,3.1518678564434,5.67205820016195,9.68696579750636,5.70871832067076,8.34200853488164,3.3712614751345,3.07365723065371,8.82118111628702,3.24341449330357,7.23878367467849,7.27623738855383,6.1016259923438,3.13482192357117,4.35384034744181
"NCIH2405",7.76956565371068,2.87111202009677,9.95632835273435,3.89746853562825,3.62128748439609,2.87686142262232,6.20512354620464,8.39411659308782,6.71943130130523,5.3430169451753,3.37656807283705,6.53381320552054,4.02761293705483,5.22160352181406,3.85121559228146,3.28285579044855,8.13358928159515,3.69228275507786,3.50907297715514,7.49211057383138,4.8303137958895,8.61181324906896,4.2111296491194,4.4101232203232,2.86165663421197,2.71940997216949,5.5381752572229,4.7166547849121,4.75523806174285,3.37157884413957,9.08604602816873,3.21218651756305,3.06011865215696,3.1361382929677,3.50974627229097,3.96209766164995,3.10976105099038,6.56515397865903,10.9970546063643,5.14731782368769,7.59478931225047,3.37181977319428,3.13737985090371,8.58196466177052,3.38803255174746,7.54357264311648,5.8014178604888,5.4629744600258,2.84847159062475,4.58749365204996
"NCIH2029",6.33836085681758,2.84404478550709,9.21590243112202,3.90945596609479,3.45987488571714,2.97131765128647,3.02678135561566,6.51961311638717,7.38054120674119,5.0924249536109,3.86286623108495,8.24285691056143,4.07081191388826,7.43392018213069,3.91234550732395,3.0113186313402,8.34980813948319,3.93574354974385,3.38312053013752,7.33135799362187,4.97466082879505,3.64766948974281,7.67093208893431,3.16925241998438,4.00830804816792,2.66261603579863,7.54544827877345,4.29827929547642,4.74231219216061,5.16578726455143,8.08972771126851,3.24892016682346,2.95487482388424,8.33623501913338,3.49743581032947,3.48329968044781,2.97175512751425,5.47416089759142,3.3931273536551,4.8854983610909,7.95265362768137,4.41141200462176,4.92710038681675,8.89578064025325,4.08449507095381,6.84930646459351,6.32533682844162,6.59667395917606,3.03328827310361,4.45535772626803
"NCIH322M",8.86701616158483,2.8598416506316,9.77560935947993,4.86009910875001,3.40442689497867,3.62274943292968,6.8466783128226,7.09663180074143,7.88852474149413,5.1509509128893,3.66266285845092,6.84872390281129,3.71389903228825,6.19081966814244,4.23953607131675,3.08303342066401,8.65651089372308,3.79608744060804,3.91522690406621,7.67704389763324,5.18325828836129,8.74635859435339,6.07715449084327,3.46944847405233,2.98242867058252,2.77123570151649,6.30206614771596,4.72842058012493,5.21282799218489,3.41726722117547,9.50780968249092,4.14479533936,3.67909531882194,7.47122344610354,4.48758454770711,3.89031268689504,3.12008058891559,5.5850024433429,5.30553824749209,5.83275977214035,7.42227831788357,3.45507294523064,3.21584327431006,7.39510485746493,3.43007809469702,7.47291497579078,3.68893919976944,6.02852753348184,3.36095698084533,4.69279311710712
"NCIH650",6.86930149156763,2.72962091228859,10.1153730927171,4.02416813087574,3.92031965685355,3.31598028482899,3.21560810630732,8.62278461040419,5.51654889338294,6.25831199314329,3.33153285029214,6.65112008059243,5.25415539729958,5.33576194816285,3.90002602949914,3.01900792134728,7.89127974442306,3.92903661329688,4.43577401529736,6.94649543967614,6.56390989649693,8.21129596945971,3.02578432213364,3.14681271589562,2.89972159776844,2.70720139784307,7.44328221937911,4.55794318817535,4.9254994285485,3.39955794733503,10.2806474936851,3.89634235943784,3.41684750192964,6.78528139103857,3.72012439715109,4.01143122838428,3.26189611808677,6.06339878398173,10.1477056227739,6.17882581067681,8.27963815321613,3.60887125811731,6.95620658521429,8.32871551569541,3.1724545484592,6.84532032861468,3.92785231685504,6.91190088253253,3.13618003439358,4.94240292009713
"NALM6",3.40825746184862,2.88025796751576,9.29486357851357,4.18126233147733,3.56704670471637,3.08187341626568,3.33939244145572,3.49412736972275,5.00646830895087,7.02530297684768,3.17234847031008,6.13081904462009,4.0475256803674,3.73660723809641,4.00492658647128,3.04031450428678,8.27422077170153,4.67032308633802,3.92865932802299,6.19558689334449,5.99487948440418,4.10492516377378,2.96539044508441,3.49080820525927,2.84326710063229,2.87475221667568,7.31741106373189,3.74022086480062,4.88650547811133,3.13461839971098,8.66106711318346,3.1998808228165,2.94090814429917,3.13533781040027,3.32213896946245,3.85796000144108,3.40555692136478,3.9571741814111,3.43127430404637,6.01889985028865,9.73376935547665,3.54868039127414,3.18325280384235,8.2318391245936,3.48027607154191,6.96328284161444,5.3907652545961,6.14168779822933,8.96453998915934,3.19985552400333
"SJNB14",7.00799513339904,2.64932482222783,9.49462079771619,4.28165486404654,4.18610417997273,2.93613595954618,3.33126381686066,2.88680942537449,5.10165322458047,5.50675617289446,3.3951178957483,4.85026433218148,4.34486309241911,3.55895621474893,4.0950481723354,3.10928886532385,6.64779986554113,3.48830828256918,3.42781692889857,5.61757734469428,5.62367872679698,3.41047157960762,3.22401685696061,3.10281092441258,3.00683940642105,2.95271942047301,5.12933822995761,3.7827702089289,4.56449177983634,3.12843228765191,8.22114640645641,8.24994088145477,3.07180812816565,9.73001162594831,4.53174682571839,4.04671806197361,3.10225959735614,4.02539215838333,3.47666690277192,6.3506363760147,7.34913389310715,3.93351285826766,6.26637812270558,8.55280011903862,3.99260967755381,5.74989639453546,4.84080946763172,6.37706737121359,3.26259906514547,5.61251290772116
"SNU423",9.26527798470065,2.74887219308318,10.1392506987281,3.77359645387783,3.73262526285923,3.25151748109294,4.34224394331994,9.01769173929794,5.68822333822717,5.67057432282343,3.42477550203707,6.54603514738245,5.21477958814952,4.99619443552881,3.90180332443331,3.26654072444071,8.2818979075368,3.34654234853488,3.17540036078569,7.37754911667002,5.45190660969984,9.61998109548447,3.34586390045922,3.26214142947033,3.04180265332668,2.87299991093569,5.09455961308443,4.90271955816328,4.86122133086933,2.88486760670031,8.58207020329566,3.35081365064816,2.99445356892422,3.21181318424624,3.61224388855642,3.95756614701717,3.18954931644026,5.47283081260524,10.4645629330652,5.71623862424667,7.92082072615624,3.33762338532087,3.14739627262874,9.24245878745773,3.26772517796997,7.51799668144746,6.70326144320625,5.93908749304642,3.20839265260734,3.78563548463847
"NCIH2227",5.91954661429751,2.74392224023158,10.2212615108221,4.41283179459537,4.29007746249771,3.10775867430827,3.14280490782997,7.28994094985371,4.60666209038198,5.00933932684649,4.1611763971671,7.28637324672859,4.08929362766137,5.29460311657576,3.8260008692797,3.27295758876453,9.29031521117608,4.84249622886645,3.18082984197138,7.83704774446485,5.52894994575604,5.78836796220338,3.21729388623599,3.13005339285388,2.94665419961589,2.90030150234747,4.59956699691856,4.08691605101524,4.9770152961065,3.53376705779395,8.21407125014863,3.13917621338191,2.82209418464525,6.19786838363528,3.8298173591356,4.99989154653138,2.9254086319405,5.19748237134707,3.23670671622069,5.67917117165912,7.78035285348392,3.79925101717366,3.25694660181323,9.30732387663595,4.18573682271682,6.35748320484091,5.54074878395913,5.74009482309336,3.03834407942654,4.3028742167907
"NCIH209",7.67178931971524,3.03956720163512,8.81199422372512,3.72939719703355,3.95777547125365,3.18853936538843,3.19797562186353,3.138338758739,5.65197692505998,5.83687498885362,3.43579247914796,6.12324304097789,4.54352809867526,6.26994221983891,3.95141653446633,3.06070042003513,7.24018234345232,3.63081813779814,3.26681959330229,7.07846966146548,4.74168828895606,3.86561063059283,5.12952653426577,3.3484221200472,2.9457750459975,2.85509603665425,7.01401011074675,4.02534246609236,4.43971594348038,4.1968841460502,8.63221013032319,6.0373484918003,3.38511277732901,8.92332852628099,4.2564896456362,4.05717693437648,2.90241530504774,5.02502334318645,3.05303446478561,5.64012532786625,8.15120436463004,4.85149525529299,3.64286370428179,9.53471514768411,4.52344152278769,6.99929637294931,4.45168224923773,6.33678307757281,3.1744095773736,5.10937290512074
"NCIH747",7.6834875534196,2.60437376388246,10.3190486540663,4.70416025468435,3.85904267621433,3.01006915035383,3.24839849939747,7.73226217778882,5.76791432265312,5.63158124826116,3.63579788709821,8.0586192975256,4.18426810536425,6.33404550073768,4.59262900344685,3.14245942582763,8.65711617142409,3.95331691485616,3.25114771500069,6.72547864393098,5.7344801404679,7.82346991842195,4.86400155521314,3.42159777718369,2.73181206754585,2.81255321860076,5.37429348715124,5.1982504401056,5.30121556167657,3.14602496293204,8.64204677073706,3.1520234019904,3.13095655401344,8.84977288433476,3.6875013071061,3.63449573128963,3.41589503239799,7.29002259357562,8.92150885930143,6.07104678716704,7.72535107075362,3.7667448628762,3.14679836686053,8.83526455317813,3.94287873764073,7.14734204957838,3.53939464665552,5.57693531282578,3.24251488160913,4.08388411045811
"SNU5",4.68915234735093,2.92226184407668,9.90475871265927,4.60137766021595,3.52821920388323,3.13585729540443,8.55188477509033,7.01522252928644,6.39030767936432,4.84272318067831,3.55113660261487,6.59797125986561,3.99344751911822,4.70039762916601,4.16746809859079,3.35826390371406,10.2804782064495,6.56784900210082,3.47556277451061,6.82571212077775,6.41103360137525,8.28381758397648,3.40044077966396,3.56151459738974,2.85372500008692,3.40821816501154,5.50264369008881,5.10755512001845,4.89005015954424,8.7167843801516,9.0125930081372,3.42264464629616,3.66726146951875,3.43895328007825,3.6052520938193,4.04704257018185,3.30618495369008,7.07804652731231,9.67483722810582,5.75380094170705,8.26436562692688,3.9363862328483,3.03478295909741,8.05949772499888,3.50011465756365,7.99715234917355,6.328511307425,5.55248862227072,3.1734238828593,4.59772972480814
"NY",7.83365410544309,2.94211736160253,9.68839297266259,4.46153400288417,3.75509625179956,3.30989885035363,3.68386285965026,8.26132056552655,6.46894380288636,5.67984587865965,4.35232201046919,8.07205144511081,4.11758905331748,4.10256164333788,4.27612676846993,3.40130647601536,7.88809216013187,3.33337490802883,4.59048988592524,8.02775039250315,4.82196692615048,7.82675246460346,2.82273574325006,3.20891482378676,2.93642942012322,3.11922917283998,8.30359848438185,4.13218972980081,5.45232119187609,2.95286837482856,8.52572168923767,3.29961622010794,2.92168644047101,2.96552663415734,3.50718734814187,4.07685578013813,3.00692998477275,4.18599921627685,7.4406213321177,5.98646688460586,8.2686639454424,3.39181762991853,3.1644228467582,8.45430094489745,4.80111097360116,7.45133801891353,3.69526261425392,6.39536786859333,3.61829039382021,3.81246405513982
"OVCAR4",8.06018933600386,2.7700773241971,10.4846836285068,3.99421115966706,4.1155438219478,3.07313620654617,3.37055511413054,7.13529970790559,5.65764645969581,4.97528787751174,3.660074308166,7.37296836799789,4.2180639917036,4.48884153100136,4.1923506116809,3.8650539289483,8.72223575598004,5.0090286307608,3.84180976286271,7.05994466657502,5.90953216597595,7.57658308147173,2.90337759155836,3.44149022914187,2.95663349846447,2.73851461952599,4.64269107086021,4.61340770647702,4.88340921146492,3.09846569575541,8.05124929339077,6.26058715387879,2.9511903844344,4.89832967592814,3.66890417835803,3.96438610624887,3.03747268725132,5.50662062492694,3.29782058576154,6.24017473366976,7.86240970613869,3.47245014245189,4.07501766649555,9.01021902909638,3.36938013927208,7.05618989113365,4.340121493133,6.92760078916133,3.10264483709132,4.90589363246294
"SN12C",7.59550911492813,2.56882907384275,9.87198251356239,3.52106775637681,3.72146286235388,3.26815493875505,3.07667128803296,7.60707657241096,5.37832095548776,5.85319790482778,3.87755110042735,7.59554119966336,5.08112302483576,5.99481084330763,4.41385924234009,3.32940891716731,7.56513708515016,3.33912401014618,3.30230895079804,7.63743199731118,6.04318445469438,8.09206931923456,3.08491903118973,3.44895505059262,2.94499289827897,2.88619090274367,4.94216942939753,4.77232005418781,5.61837496579695,3.25393070154471,9.29654319038457,3.32925481418186,3.27664214678764,3.41809707803948,3.41376109961386,4.04216209510239,3.02329018928742,6.45275122131071,8.65311217280627,5.7304654016141,8.48980077167981,3.49321310479401,4.00541150788689,8.73878822995312,3.40845370512502,7.45597553769905,4.03118263102366,6.41735516990189,3.70009786045334,4.29237241156101
"NCIH1693",7.75992253121246,2.88466932592478,9.27871755562596,4.07625273182134,4.43179009880315,3.10726545685081,4.53961585062017,8.68574826526722,5.71376353747592,5.78171766329263,3.26971240191807,7.19623027145493,3.69541579574445,7.32250764703037,4.02069303684244,3.0438716944125,7.92876218191382,3.49530886683118,3.32253629865741,6.24115489318901,6.67503886528773,7.2201361722156,3.92690427791221,3.20787745996351,2.77139883965897,2.89648096039856,5.9863732929671,5.02037298087649,5.53767702300687,3.09426395081755,8.85274527287585,4.25640448256823,3.18523171180485,6.69683313893281,3.60446533806995,4.41114731497203,3.01965453107309,5.97556425185073,7.97730446841938,6.12976070981263,7.71998721539234,3.54097904370768,3.99209630270754,8.37231989604585,3.4813799804577,6.82431161695473,4.02132572710088,6.51883626521088,3.63770764115627,4.674344056603
"NCIH520",7.50822101918649,2.77348500141907,9.4995424329291,4.76914186695252,4.27891540573894,3.20713176756272,3.32054094176392,7.68602958439162,7.04288760633453,4.35162442283452,3.4590260313851,6.38214102019123,3.70740822530888,5.23227451673677,5.39631794403504,2.95373387535654,7.75684602479061,3.84607272825799,3.51179733721505,6.36898790130656,5.66698504599239,4.59768169204356,3.56074472733916,3.30971898372415,3.03512901598338,3.00302437077522,5.05715915408399,4.32075476580955,5.03007883623957,3.30600787560922,7.85129586999903,4.23588341306951,2.9239637625409,7.1363812069376,4.40575771831808,4.13229547914453,3.01347060592366,5.07041775467709,3.48447454962958,6.694873230518,7.57559557797692,3.34945894128872,3.08884157557473,8.7626397215508,3.8858036664039,7.73415710922227,4.92992907347473,5.96016941580196,3.1401493010424,5.07237810258039
"NCIH526",6.19378648004365,2.90091555821124,9.68672171650911,4.32124908124803,4.32844350381765,3.19537178933671,3.4034580917954,6.2212357014103,7.2345972325511,5.09618184971391,3.41495411710182,7.01773905069625,4.06495702002019,7.24710010662273,4.12603076003437,3.00803992233694,8.08639061190849,4.35915268304637,3.50862732820638,7.71942354654746,5.36368054557112,3.44027047861247,3.56343412680821,3.3040905132472,3.07066295134595,2.8219275885981,5.24449073476701,4.0106602104437,4.40979188419533,3.2895963512456,7.75607233965778,3.39068528309765,2.88465942915891,7.7494972497909,4.30298642415744,4.07271169640091,3.03088119982316,4.54701735820393,3.55138626622625,5.48868871594485,8.52802458941782,4.28230952199824,4.32400839369811,9.65428082373657,4.54302002725488,7.55435522131888,3.98386441784192,5.93146403858786,3.10149153640981,4.79555520888422
"SJNB13",6.9514914622384,3.10165548842944,10.6617404254941,3.79249253735715,4.16162565460391,2.92682402161811,3.1236598386977,3.35554524448515,6.25808802600488,5.57745737061007,3.42819198979591,5.48116148860032,4.62509133620746,6.08787199882844,3.85576482559916,3.43308335443826,8.36930420118968,4.72669217193144,3.82776995741099,5.30837179537646,6.52848985666376,5.90049515976422,2.99542597201545,3.27345852631709,2.86079224035624,2.96206367395504,4.69076998345433,3.95776951307712,5.43806524595537,3.42554539498211,8.49369614152458,9.57448730550431,3.09958007224129,5.85534154353281,4.09052284281324,4.37301187768851,2.91072701008868,3.30749351707248,3.12838737008582,7.04584594472733,6.60215427907178,4.41824580419971,8.73421477803376,8.8671742379658,3.7850391857148,6.19595766351685,4.95878308506194,6.41241174141548,3.13420248483972,5.92770638962807
"OVCAR3",8.44742168884044,2.77424981940429,10.6966709050349,3.82443705725613,3.9725298971383,2.930527414922,3.42759357233129,7.64413141290312,5.4190229827854,5.17309416515041,3.73803227894728,7.35158535598592,4.16295715221412,6.21397749451294,4.67392320969637,3.2814876235886,8.3488773563556,4.0075605727937,3.35996301295204,6.46966521209434,6.1253145612852,5.78473353501993,2.9324580681967,3.27730941733921,2.98942300977981,2.90364631768616,4.2818612348137,4.23613382820347,5.72601639011346,3.36466537117848,9.10795462088355,7.44329058117179,3.07180338717615,6.77925276332565,3.7199383268778,3.8849558142334,3.25992380787424,5.21939985517531,3.26425288545457,6.13886220517743,8.35894207608313,3.58113951313842,5.56046702754959,8.64448561856997,3.13334942115802,7.12570246659028,5.55939538302397,7.48346169867327,3.39585921020641,4.32707724278671
"NCIH1694",7.82777228577398,2.98785894140765,9.32038070389929,4.08599070820724,3.70262931875319,3.18035906946166,3.41612238701732,3.3421887162488,4.74308184772257,5.96629125342771,3.23964327466236,5.79002776592477,4.49374877725525,3.94523880170274,3.97839060253157,2.99312038481423,8.31220948807387,4.19927092002958,3.64949881606838,6.74675074416647,5.2800390102429,6.73501136079366,3.43772458801767,3.23302244727491,3.26383932744999,2.78224005863001,5.28747920279857,3.87905582078831,4.94781266987787,3.21217971198004,8.12222756184148,3.33517084290719,3.21551870705411,5.74381509320511,3.88398845355306,4.34349180821582,2.85215723041309,4.85872469255553,3.09598798729796,5.8008249931163,7.56469084231606,4.39723394747709,4.15406105414419,9.21274687063731,5.28855286602584,7.14649237057651,6.87764721523807,5.73939827096372,3.2736158058657,4.95508643485537
"SW1116",8.68948890589587,3.06638871892345,10.0642329587399,3.70175896977692,3.20319929984123,3.16361370555665,3.4562458169406,8.46791215689092,6.06124784517877,5.02742973796015,3.67886249156883,6.60211143411065,3.53090278969819,5.24811326090001,4.13536173934218,3.59285421006242,8.24608572100817,3.6496387654076,3.45354085299924,6.62583821819917,6.4689332104779,8.30499255611752,5.40707940631838,7.62069380445713,3.00081410456914,2.79396361461093,6.51444549580957,4.57437490113809,4.80775701866038,3.85549825515112,8.44932683518839,3.34987331956422,2.9675939822447,7.51013178171784,3.56333446378938,4.17448911385882,3.42707707312437,6.9419405888335,6.10427742264065,6.05545451358132,8.23479548912881,3.55833722567548,3.17723472290369,8.83148394857706,3.55883015085493,7.05356776240844,4.43733323985779,5.85372796590287,3.22813096222964,4.65194973958158
"SNUC2B",6.87357980012072,2.64414403542551,9.66978006821372,5.34039086269396,3.33026199528436,3.1229905498608,3.27329822975281,8.8172029851359,8.13346843042781,6.32953115267351,3.82975375878693,7.17696973174629,3.57034850696174,7.30954282635585,3.91731350888437,3.4996070202495,8.13202051531533,4.10072558453548,3.64673187087136,6.14802179461529,6.09611136260974,8.64686868879285,3.52852106454536,3.30080934496472,2.96991156309668,2.71224217190922,4.2394183481463,4.58880939108651,5.03992086670494,3.09230792067606,7.88701356430512,4.87190380334053,2.91420414693437,5.30612514542974,4.18376182433098,4.14122556191313,2.96108791783836,5.03632288711503,9.45602444830224,5.27692543162053,7.87278434789654,3.42722743584812,3.36616543828255,8.0610702943099,3.2267074760073,6.94412145573417,4.4769181107771,5.6935442249957,3.10059910936538,4.37534152071175
"SJNB10",7.1013260648107,2.82742924173842,9.23366524396906,5.02435050836165,3.43072290853164,3.18190683457898,3.30499068981913,7.72144448774693,6.61062279224285,5.59811981210218,3.52389117630529,6.13074141272071,3.94537832920884,3.40752036682664,4.71658056067313,3.30282753094553,7.74888382847352,3.54488600287741,3.54061999397751,6.42826419531687,4.8317683125253,6.82526676832658,3.05437148514191,3.05469243658187,2.85525041156489,2.83898903139895,6.10424665128806,4.08879024015891,5.14896030039747,3.76862673990742,8.37759195153183,8.88521734661276,3.04052262069273,8.45644393731215,4.43279907443986,3.88493850022099,2.93674539023205,4.87188557711875,3.81336070157901,4.62686701975772,8.57906693415775,3.85215936354746,6.26109625603515,8.27606790333055,4.77018437116806,7.10417754360078,5.59064629353877,6.64055854288468,3.05307373551726,4.19589079004634
"NOMO1",3.15183875724651,2.9525637588904,9.64968653670999,4.4844511753255,3.73551229786322,6.87288115558191,3.34935369177076,7.56314403785621,5.35210364513315,5.61193425136336,3.64151727701402,7.05211002044182,4.22236932861363,5.08077925502477,3.90295725963061,3.26910927690381,8.55094628631255,5.5562494154486,3.90572420572239,5.4830779061572,5.98238200332889,8.97601257608346,3.09286394921262,5.65497883214892,3.11952091370067,3.00410530880155,5.55755562524894,4.55364317095783,4.66402598885226,4.68869154079191,9.3967007412205,3.39085811222868,2.90956968726803,6.09603793543678,3.45771861959766,3.29644204183431,3.25627038447762,5.68536482043366,3.21416271732645,6.13835055649599,9.19317891798595,3.66665219330564,3.38825292025193,7.47253745029565,3.61614336086196,7.10444669999621,7.27710103094599,8.52636432552323,6.52260861693593,4.59764620258787
"SW1463",7.5868872971586,2.90132281425602,10.24858435629,4.62033276217316,3.42588926596274,3.36062539092681,3.05166020297565,7.82946483106683,6.1416403715972,4.72566090071604,3.77172274510734,7.38428766644734,3.88739976760502,4.71800603404348,4.76017401795984,7.76342609227959,8.02703526500417,4.03566508096816,4.06527177834987,6.0887367671927,6.02650739974217,8.91160074343723,4.30418379562073,7.21727097116392,2.93526868991865,2.8403613443586,7.82145724865253,4.4851269375064,4.52260203238221,6.95027036116258,8.36458140564181,3.38966979535872,2.93524797435713,6.53265778357853,3.8163520856149,3.83805957836052,3.17850136521612,5.72608638864562,5.84076960898251,5.93537020650517,9.2733215975675,3.48333274640507,4.618610045479,8.89818136548892,3.94837756559949,6.9896086189421,4.35718877622936,6.39342147847665,3.55712839532187,4.83911249510003
"SW13",8.35422377035412,2.84375967598989,10.2697270579195,4.6072719839166,3.61028959864172,3.22851943164345,3.20117906882696,7.69531185120648,4.97559210827902,5.66059831637619,4.52531941658208,6.03886788538149,4.10349053337949,5.36350192530338,4.18770488545621,3.25074752753077,8.2557282635728,4.12147571913607,3.63102773958844,7.38577947146762,5.50811956949727,6.11864280044639,3.10715895052903,3.22588913430516,2.89472903027674,2.8564388530456,4.52467473823352,4.00631621838465,5.30536752438575,3.21737788296536,8.86598272037278,5.33296082237726,2.91484432846773,6.38425160636001,3.34666625995878,4.28091174477288,2.83187837237683,5.53075438198363,11.9181833615587,6.20018165109797,7.22448771104307,3.52653961773304,3.25858379764739,9.49113106938112,3.61686462395377,7.66410090302195,4.1571578487,6.45537900637419,3.0097423853438,3.93975623643809
